code,year,jiscode,region,city_category,pop,finance_index,expenditure,expenditure_social_welfare,lfp_male,lfp_female,olfp_male,oldp_female,lfp_rate_female,expenditure_social_welfare_rate
2015100000 ,2015 ,12410 ,千葉県 横芝光町,3 ,23762 ,0 ,113 ,29 ,6828 ,5465 ,3083 ,5276 ,0.50880 ,0.25732 
2015100000 ,2015 ,12421 ,千葉県 一宮町,3 ,11767 ,1 ,47 ,16 ,3269 ,2609 ,1544 ,2648 ,0.49629 ,0.33546 
2015100000 ,2015 ,12422 ,千葉県 睦沢町,3 ,7222 ,0 ,35 ,8 ,1962 ,1445 ,1132 ,1980 ,0.42190 ,0.22000 
2015100000 ,2015 ,12423 ,千葉県 長生村,3 ,14359 ,1 ,61 ,14 ,4050 ,2922 ,2165 ,3580 ,0.44940 ,0.22913 
2015100000 ,2015 ,12424 ,千葉県 白子町,3 ,11149 ,0 ,58 ,13 ,3287 ,2388 ,1638 ,2728 ,0.46677 ,0.22743 
2015100000 ,2015 ,12426 ,千葉県 長柄町,3 ,7337 ,1 ,35 ,8 ,2173 ,1508 ,1050 ,1903 ,0.44210 ,0.23429 
2015100000 ,2015 ,12427 ,千葉県 長南町,3 ,8206 ,0 ,44 ,9 ,2384 ,1654 ,1274 ,2226 ,0.42629 ,0.20642 
2015100000 ,2015 ,12441 ,千葉県 大多喜町,3 ,9843 ,0 ,72 ,13 ,2645 ,1939 ,1575 ,2714 ,0.41672 ,0.18131 
2015100000 ,2015 ,12443 ,千葉県 御宿町,3 ,7315 ,0 ,34 ,9 ,1740 ,1425 ,1429 ,2194 ,0.39376 ,0.27114 
2015100000 ,2015 ,12463 ,千葉県 鋸南町,3 ,8022 ,0 ,45 ,11 ,2265 ,1829 ,1197 ,2055 ,0.47091 ,0.24161 
2015100000 ,2015 ,13101 ,東京都 千代田区,1 ,58406 ,NA,535 ,167 ,14273 ,10876 ,2744 ,6914 ,0.61135 ,0.31258 
2015100000 ,2015 ,13102 ,東京都 中央区,1 ,141183 ,NA,830 ,241 ,36561 ,31955 ,6493 ,17086 ,0.65160 ,0.28990 
2015100000 ,2015 ,13103 ,東京都 港区,1 ,243283 ,NA,1200 ,578 ,49873 ,42153 ,11778 ,30689 ,0.57869 ,0.48179 
2015100000 ,2015 ,13104 ,東京都 新宿区,1 ,333560 ,NA,1393 ,743 ,76752 ,62886 ,22465 ,45071 ,0.58251 ,0.53371 
2015100000 ,2015 ,13105 ,東京都 文京区,1 ,219724 ,NA,854 ,368 ,52731 ,45166 ,17158 ,33611 ,0.57334 ,0.43055 
2015100000 ,2015 ,13106 ,東京都 台東区,1 ,198073 ,NA,958 ,504 ,50302 ,39012 ,13756 ,24947 ,0.60995 ,0.52646 
2015100000 ,2015 ,13107 ,東京都 墨田区,1 ,256274 ,NA,1082 ,588 ,70908 ,56130 ,20158 ,39921 ,0.58438 ,0.54330 
2015100000 ,2015 ,13108 ,東京都 江東区,1 ,498109 ,NA,1885 ,914 ,134161 ,102999 ,40440 ,82677 ,0.55472 ,0.48507 
2015100000 ,2015 ,13109 ,東京都 品川区,1 ,386855 ,NA,1440 ,669 ,104280 ,84716 ,27130 ,57610 ,0.59523 ,0.46483 
2015100000 ,2015 ,13110 ,東京都 目黒区,1 ,277622 ,NA,951 ,414 ,66075 ,57354 ,19152 ,42901 ,0.57208 ,0.43536 
2015100000 ,2015 ,13111 ,東京都 大田区,1 ,717082 ,NA,2416 ,1338 ,202077 ,151400 ,58567 ,119503 ,0.55887 ,0.55376 
2015100000 ,2015 ,13112 ,東京都 世田谷区,1 ,903346 ,NA,2705 ,1279 ,197048 ,165075 ,67908 ,143943 ,0.53419 ,0.47261 
2015100000 ,2015 ,13113 ,東京都 渋谷区,1 ,224533 ,NA,840 ,412 ,51082 ,44984 ,13198 ,30579 ,0.59532 ,0.49053 
2015100000 ,2015 ,13114 ,東京都 中野区,1 ,328215 ,NA,1301 ,585 ,81985 ,64626 ,24637 ,49921 ,0.56419 ,0.44928 
2015100000 ,2015 ,13115 ,東京都 杉並区,1 ,563997 ,NA,1670 ,918 ,139667 ,117875 ,43689 ,93553 ,0.55752 ,0.55001 
2015100000 ,2015 ,13116 ,東京都 豊島区,1 ,291167 ,NA,1356 ,569 ,71084 ,56492 ,20642 ,40536 ,0.58222 ,0.41919 
2015100000 ,2015 ,13117 ,東京都 北区,1 ,341076 ,NA,1372 ,709 ,85071 ,66087 ,29840 ,57140 ,0.53630 ,0.51673 
2015100000 ,2015 ,13118 ,東京都 荒川区,1 ,212264 ,NA,901 ,496 ,55721 ,44158 ,16596 ,32726 ,0.57435 ,0.54981 
2015100000 ,2015 ,13119 ,東京都 板橋区,1 ,561916 ,NA,1985 ,1165 ,139711 ,110714 ,48553 ,95506 ,0.53687 ,0.58683 
2015100000 ,2015 ,13120 ,東京都 練馬区,1 ,721722 ,NA,2409 ,1376 ,166074 ,129084 ,62632 ,125324 ,0.50739 ,0.57128 
2015100000 ,2015 ,13121 ,東京都 足立区,1 ,670122 ,NA,2721 ,1501 ,163638 ,121277 ,55707 ,108240 ,0.52840 ,0.55181 
2015100000 ,2015 ,13122 ,東京都 葛飾区,1 ,442913 ,NA,1814 ,938 ,116513 ,87636 ,40787 ,76183 ,0.53496 ,0.51729 
2015100000 ,2015 ,13123 ,東京都 江戸川区,1 ,681298 ,NA,2426 ,1269 ,182822 ,132749 ,54036 ,110606 ,0.54550 ,0.52319 
2015100000 ,2015 ,13201 ,東京都 八王子市,2 ,577513 ,1 ,1913 ,966 ,150626 ,108495 ,70729 ,116672 ,0.48184 ,0.50499 
2015100000 ,2015 ,13202 ,東京都 立川市,2 ,176295 ,1 ,749 ,357 ,44845 ,33176 ,16821 ,32014 ,0.50891 ,0.47703 
2015100000 ,2015 ,13203 ,東京都 武蔵野市,2 ,144730 ,1 ,656 ,246 ,37800 ,30634 ,12917 ,27775 ,0.52447 ,0.37508 
2015100000 ,2015 ,13204 ,東京都 三鷹市,2 ,186936 ,1 ,695 ,329 ,55664 ,41760 ,18465 ,38088 ,0.52299 ,0.47430 
2015100000 ,2015 ,13205 ,東京都 青梅市,2 ,137381 ,1 ,496 ,240 ,36723 ,25836 ,17079 ,29459 ,0.46724 ,0.48448 
2015100000 ,2015 ,13206 ,東京都 府中市,2 ,260274 ,1 ,955 ,459 ,75564 ,52753 ,26361 ,47790 ,0.52468 ,0.48021 
2015100000 ,2015 ,13207 ,東京都 昭島市,2 ,111539 ,1 ,419 ,205 ,31830 ,22821 ,12102 ,22954 ,0.49855 ,0.48867 
2015100000 ,2015 ,13208 ,東京都 調布市,2 ,229061 ,1 ,856 ,399 ,63872 ,48090 ,23189 ,45767 ,0.51238 ,0.46674 
2015100000 ,2015 ,13209 ,東京都 町田市,2 ,432348 ,1 ,1429 ,716 ,107178 ,77664 ,49084 ,91935 ,0.45793 ,0.50123 
2015100000 ,2015 ,13210 ,東京都 小金井市,2 ,121396 ,1 ,385 ,175 ,33007 ,24568 ,12419 ,23267 ,0.51360 ,0.45355 
2015100000 ,2015 ,13211 ,東京都 小平市,2 ,190005 ,1 ,616 ,310 ,49732 ,36350 ,20932 ,39169 ,0.48134 ,0.50284 
2015100000 ,2015 ,13212 ,東京都 日野市,2 ,186283 ,1 ,644 ,289 ,49198 ,34565 ,20878 ,36849 ,0.48401 ,0.44914 
2015100000 ,2015 ,13213 ,東京都 東村山市,2 ,149956 ,1 ,514 ,267 ,39536 ,29774 ,17354 ,32249 ,0.48005 ,0.51995 
2015100000 ,2015 ,13214 ,東京都 国分寺市,2 ,122742 ,1 ,417 ,181 ,32339 ,24124 ,11804 ,23378 ,0.50785 ,0.43347 
2015100000 ,2015 ,13215 ,東京都 国立市,2 ,73655 ,1 ,306 ,138 ,19292 ,14816 ,7815 ,14806 ,0.50017 ,0.45190 
2015100000 ,2015 ,13218 ,東京都 福生市,2 ,58395 ,1 ,236 ,110 ,15100 ,10974 ,5659 ,10505 ,0.51092 ,0.46777 
2015100000 ,2015 ,13219 ,東京都 狛江市,2 ,80249 ,1 ,283 ,135 ,21133 ,16555 ,7478 ,14780 ,0.52832 ,0.47631 
2015100000 ,2015 ,13220 ,東京都 東大和市,2 ,85157 ,1 ,307 ,159 ,22487 ,16296 ,9339 ,17650 ,0.48006 ,0.51611 
2015100000 ,2015 ,13221 ,東京都 清瀬市,2 ,74864 ,1 ,284 ,156 ,18237 ,14229 ,8749 ,16443 ,0.46391 ,0.54956 
2015100000 ,2015 ,13222 ,東京都 東久留米市,2 ,116632 ,1 ,384 ,197 ,30955 ,23060 ,13039 ,24706 ,0.48277 ,0.51277 
2015100000 ,2015 ,13223 ,東京都 武蔵村山市,2 ,71229 ,1 ,274 ,148 ,18076 ,13092 ,7065 ,13019 ,0.50140 ,0.54101 
2015100000 ,2015 ,13224 ,東京都 多摩市,2 ,146631 ,1 ,545 ,253 ,36921 ,27840 ,16744 ,30226 ,0.47945 ,0.46433 
2015100000 ,2015 ,13225 ,東京都 稲城市,2 ,87636 ,1 ,338 ,131 ,24742 ,17495 ,8548 ,16739 ,0.51104 ,0.38655 
2015100000 ,2015 ,13227 ,東京都 羽村市,2 ,55833 ,1 ,221 ,102 ,16575 ,11266 ,6093 ,10954 ,0.50702 ,0.46395 
2015100000 ,2015 ,13228 ,東京都 あきる野市,2 ,80954 ,1 ,318 ,126 ,21157 ,15070 ,9370 ,16543 ,0.47670 ,0.39698 
2015100000 ,2015 ,13229 ,東京都 西東京市,2 ,200012 ,1 ,742 ,346 ,53371 ,40904 ,21250 ,40555 ,0.50214 ,0.46670 
2015100000 ,2015 ,13303 ,東京都 瑞穂町,3 ,33445 ,1 ,134 ,48 ,9744 ,6821 ,3503 ,6418 ,0.51522 ,0.36092 
2015100000 ,2015 ,13305 ,東京都 日の出町,3 ,17446 ,1 ,89 ,36 ,4357 ,3108 ,2632 ,4485 ,0.40932 ,0.40812 
2015100000 ,2015 ,13307 ,東京都 檜原村,3 ,2209 ,0 ,35 ,7 ,646 ,403 ,354 ,643 ,0.38528 ,0.18466 
2015100000 ,2015 ,13308 ,東京都 奥多摩町,3 ,5234 ,0 ,64 ,11 ,1398 ,918 ,989 ,1571 ,0.36882 ,0.16511 
2015100000 ,2015 ,13361 ,東京都 大島町,3 ,7884 ,0 ,104 ,16 ,2370 ,1693 ,1202 ,1745 ,0.49244 ,0.15444 
2015100000 ,2015 ,13362 ,東京都 利島村,3 ,337 ,0 ,11 ,2 ,147 ,92 ,15 ,29 ,0.76033 ,0.14019 
2015100000 ,2015 ,13363 ,東京都 新島村,3 ,2749 ,0 ,45 ,6 ,899 ,622 ,296 ,615 ,0.50283 ,0.13333 
2015100000 ,2015 ,13364 ,東京都 神津島村,3 ,1891 ,0 ,28 ,5 ,654 ,456 ,159 ,325 ,0.58387 ,0.18182 
2015100000 ,2015 ,13381 ,東京都 三宅村,3 ,2482 ,0 ,45 ,5 ,935 ,512 ,285 ,530 ,0.49136 ,0.11011 
2015100000 ,2015 ,13382 ,東京都 御蔵島村,3 ,335 ,0 ,14 ,1 ,135 ,82 ,17 ,44 ,0.65079 ,0.07042 
2015100000 ,2015 ,13401 ,東京都 八丈町,3 ,7613 ,0 ,75 ,15 ,2434 ,1744 ,835 ,1630 ,0.51689 ,0.20346 
2015100000 ,2015 ,13402 ,東京都 青ヶ島村,3 ,178 ,0 ,10 ,1 ,91 ,49 ,5 ,9 ,0.84483 ,0.05769 
2015100000 ,2015 ,13421 ,東京都 小笠原村,3 ,3022 ,0 ,45 ,7 ,1523 ,623 ,125 ,302 ,0.67351 ,0.15813 
2015100000 ,2015 ,14100 ,神奈川県 横浜市,1 ,3724844 ,1 ,15013 ,6010 ,1012510 ,726090 ,385413 ,745911 ,0.49327 ,0.40029 
2015100000 ,2015 ,14130 ,神奈川県 川崎市,1 ,1475213 ,1 ,6026 ,2373 ,409628 ,292408 ,125080 ,249715 ,0.53938 ,0.39382 
2015100000 ,2015 ,14150 ,神奈川県 相模原市,1 ,720780 ,1 ,2523 ,1115 ,196499 ,142862 ,76766 ,138543 ,0.50767 ,0.44204 
2015100000 ,2015 ,14201 ,神奈川県 横須賀市,2 ,406586 ,1 ,1406 ,551 ,109584 ,73291 ,52632 ,93848 ,0.43850 ,0.39166 
2015100000 ,2015 ,14203 ,神奈川県 平塚市,2 ,258227 ,1 ,819 ,359 ,69240 ,48939 ,29057 ,52022 ,0.48473 ,0.43831 
2015100000 ,2015 ,14204 ,神奈川県 鎌倉市,2 ,173019 ,1 ,574 ,215 ,44538 ,32828 ,21550 ,43843 ,0.42817 ,0.37507 
2015100000 ,2015 ,14205 ,神奈川県 藤沢市,2 ,423894 ,1 ,1370 ,565 ,118395 ,82931 ,45062 ,89289 ,0.48154 ,0.41200 
2015100000 ,2015 ,14206 ,神奈川県 小田原市,2 ,194086 ,1 ,689 ,261 ,51797 ,39829 ,23695 ,42574 ,0.48334 ,0.37845 
2015100000 ,2015 ,14207 ,神奈川県 茅ヶ崎市,2 ,239348 ,1 ,726 ,281 ,65215 ,46772 ,27139 ,53244 ,0.46765 ,0.38629 
2015100000 ,2015 ,14208 ,神奈川県 逗子市,2 ,57425 ,1 ,185 ,74 ,14661 ,11140 ,7490 ,14696 ,0.43118 ,0.40325 
2015100000 ,2015 ,14210 ,神奈川県 三浦市,2 ,45289 ,1 ,161 ,59 ,12706 ,9723 ,6274 ,11087 ,0.46723 ,0.36313 
2015100000 ,2015 ,14211 ,神奈川県 秦野市,2 ,167378 ,1 ,465 ,204 ,45259 ,31163 ,22723 ,36914 ,0.45776 ,0.43935 
2015100000 ,2015 ,14212 ,神奈川県 厚木市,2 ,225714 ,1 ,800 ,298 ,66909 ,44728 ,25883 ,44013 ,0.50403 ,0.37169 
2015100000 ,2015 ,14213 ,神奈川県 大和市,2 ,232922 ,1 ,764 ,312 ,66223 ,46678 ,23390 ,46081 ,0.50322 ,0.40835 
2015100000 ,2015 ,14214 ,神奈川県 伊勢原市,2 ,101514 ,1 ,300 ,121 ,29500 ,20514 ,11035 ,19821 ,0.50859 ,0.40453 
2015100000 ,2015 ,14215 ,神奈川県 海老名市,2 ,130190 ,1 ,408 ,152 ,35512 ,24436 ,14454 ,26316 ,0.48148 ,0.37286 
2015100000 ,2015 ,14216 ,神奈川県 座間市,2 ,128737 ,1 ,394 ,180 ,35791 ,25226 ,13301 ,24851 ,0.50374 ,0.45607 
2015100000 ,2015 ,14217 ,神奈川県 南足柄市,2 ,43306 ,1 ,137 ,49 ,12225 ,8910 ,5751 ,10009 ,0.47096 ,0.35423 
2015100000 ,2015 ,14218 ,神奈川県 綾瀬市,2 ,84460 ,1 ,279 ,104 ,23891 ,15744 ,9505 ,17387 ,0.47520 ,0.37218 
2015100000 ,2015 ,14301 ,神奈川県 葉山町,3 ,32096 ,1 ,95 ,31 ,8404 ,6369 ,4035 ,8147 ,0.43876 ,0.33122 
2015100000 ,2015 ,14321 ,神奈川県 寒川町,3 ,47936 ,1 ,142 ,48 ,14399 ,9641 ,5452 ,10147 ,0.48721 ,0.33591 
2015100000 ,2015 ,14341 ,神奈川県 大磯町,3 ,31550 ,1 ,104 ,32 ,8693 ,6067 ,4295 ,7864 ,0.43550 ,0.30531 
2015100000 ,2015 ,14342 ,神奈川県 二宮町,3 ,28378 ,1 ,79 ,27 ,7717 ,5644 ,4082 ,7247 ,0.43782 ,0.33672 
2015100000 ,2015 ,14361 ,神奈川県 中井町,3 ,9679 ,1 ,37 ,10 ,2902 ,2134 ,1305 ,2127 ,0.50082 ,0.27989 
2015100000 ,2015 ,14362 ,神奈川県 大井町,3 ,17033 ,1 ,52 ,16 ,5019 ,3666 ,2014 ,3555 ,0.50769 ,0.29693 
2015100000 ,2015 ,14363 ,神奈川県 松田町,3 ,11171 ,1 ,42 ,12 ,3312 ,2389 ,1437 ,2576 ,0.48117 ,0.28095 
2015100000 ,2015 ,14364 ,神奈川県 山北町,3 ,10724 ,1 ,46 ,13 ,3142 ,2372 ,1496 ,2578 ,0.47919 ,0.28416 
2015100000 ,2015 ,14366 ,神奈川県 開成町,3 ,17013 ,1 ,50 ,17 ,4877 ,3543 ,1999 ,3802 ,0.48237 ,0.33199 
2015100000 ,2015 ,14382 ,神奈川県 箱根町,3 ,11786 ,1 ,93 ,16 ,3596 ,3330 ,1234 ,2071 ,0.61655 ,0.17401 
2015100000 ,2015 ,14383 ,神奈川県 真鶴町,3 ,7333 ,1 ,32 ,9 ,2018 ,1634 ,1094 ,1967 ,0.45376 ,0.27358 
2015100000 ,2015 ,14384 ,神奈川県 湯河原町,3 ,25026 ,1 ,89 ,30 ,6402 ,5466 ,3535 ,6511 ,0.45637 ,0.33110 
2015100000 ,2015 ,14401 ,神奈川県 愛川町,3 ,40343 ,1 ,118 ,45 ,12838 ,8533 ,4697 ,7967 ,0.51715 ,0.37733 
2015100000 ,2015 ,14402 ,神奈川県 清川村,3 ,3214 ,1 ,26 ,4 ,886 ,588 ,549 ,802 ,0.42302 ,0.16923 
2015100000 ,2015 ,15100 ,新潟県 新潟市,1 ,810157 ,1 ,3593 ,1159 ,223563 ,184495 ,98273 ,174183 ,0.51438 ,0.32257 
2015100000 ,2015 ,15202 ,新潟県 長岡市,2 ,275133 ,1 ,1299 ,356 ,79576 ,61698 ,34387 ,60509 ,0.50486 ,0.27421 
2015100000 ,2015 ,15204 ,新潟県 三条市,2 ,99192 ,1 ,480 ,134 ,29534 ,23633 ,11557 ,20874 ,0.53100 ,0.27956 
2015100000 ,2015 ,15205 ,新潟県 柏崎市,2 ,86833 ,1 ,480 ,123 ,25030 ,18010 ,11780 ,20392 ,0.46899 ,0.25505 
2015100000 ,2015 ,15206 ,新潟県 新発田市,2 ,98611 ,0 ,502 ,132 ,28495 ,22383 ,12014 ,22244 ,0.50156 ,0.26284 
2015100000 ,2015 ,15208 ,新潟県 小千谷市,2 ,36498 ,1 ,166 ,45 ,11018 ,8416 ,4583 ,7837 ,0.51781 ,0.27190 
2015100000 ,2015 ,15209 ,新潟県 加茂市,2 ,27852 ,0 ,114 ,37 ,7986 ,6374 ,3805 ,6550 ,0.49319 ,0.32603 
2015100000 ,2015 ,15210 ,新潟県 十日町市,2 ,54917 ,0 ,385 ,83 ,16705 ,12784 ,6545 ,12329 ,0.50906 ,0.21555 
2015100000 ,2015 ,15211 ,新潟県 見附市,2 ,40608 ,1 ,163 ,50 ,11951 ,9645 ,4945 ,8785 ,0.52333 ,0.30416 
2015100000 ,2015 ,15212 ,新潟県 村上市,2 ,62442 ,0 ,340 ,85 ,17399 ,13957 ,8788 ,15304 ,0.47698 ,0.24941 
2015100000 ,2015 ,15213 ,新潟県 燕市,2 ,79784 ,1 ,343 ,106 ,24635 ,19897 ,8485 ,15731 ,0.55847 ,0.30857 
2015100000 ,2015 ,15216 ,新潟県 糸魚川市,2 ,44162 ,0 ,285 ,59 ,12882 ,9351 ,5991 ,10821 ,0.46356 ,0.20808 
2015100000 ,2015 ,15217 ,新潟県 妙高市,2 ,33199 ,0 ,213 ,44 ,9506 ,7496 ,4415 ,7637 ,0.49534 ,0.20619 
2015100000 ,2015 ,15218 ,新潟県 五泉市,2 ,51404 ,0 ,227 ,73 ,14859 ,12031 ,6586 ,11758 ,0.50574 ,0.32042 
2015100000 ,2015 ,15222 ,新潟県 上越市,2 ,196987 ,1 ,1025 ,274 ,56753 ,43095 ,24068 ,44042 ,0.49457 ,0.26693 
2015100000 ,2015 ,15223 ,新潟県 阿賀野市,2 ,43415 ,0 ,224 ,62 ,12854 ,10252 ,4927 ,9410 ,0.52141 ,0.27800 
2015100000 ,2015 ,15224 ,新潟県 佐渡市,2 ,57255 ,0 ,474 ,100 ,16950 ,13195 ,7265 ,13620 ,0.49208 ,0.21097 
2015100000 ,2015 ,15225 ,新潟県 魚沼市,2 ,37352 ,0 ,277 ,63 ,11226 ,8556 ,4666 ,8364 ,0.50567 ,0.22704 
2015100000 ,2015 ,15226 ,新潟県 南魚沼市,2 ,58568 ,0 ,361 ,99 ,17867 ,13757 ,6853 ,12719 ,0.51960 ,0.27490 
2015100000 ,2015 ,15227 ,新潟県 胎内市,2 ,30198 ,0 ,161 ,41 ,8683 ,6694 ,3963 ,7051 ,0.48701 ,0.25527 
2015100000 ,2015 ,15307 ,新潟県 聖籠町,3 ,14040 ,1 ,69 ,20 ,4206 ,3188 ,1520 ,2773 ,0.53481 ,0.28986 
2015100000 ,2015 ,15342 ,新潟県 弥彦村,3 ,8209 ,0 ,38 ,10 ,2475 ,2067 ,896 ,1603 ,0.56322 ,0.25594 
2015100000 ,2015 ,15361 ,新潟県 田上町,3 ,12188 ,0 ,44 ,13 ,3439 ,2728 ,1744 ,2949 ,0.48054 ,0.29318 
2015100000 ,2015 ,15385 ,新潟県 阿賀町,3 ,11680 ,0 ,141 ,22 ,3073 ,2252 ,1989 ,3372 ,0.40043 ,0.15281 
2015100000 ,2015 ,15405 ,新潟県 出雲崎町,3 ,4528 ,0 ,36 ,8 ,1311 ,952 ,637 ,1199 ,0.44258 ,0.21330 
2015100000 ,2015 ,15461 ,新潟県 湯沢町,3 ,8046 ,1 ,72 ,17 ,2595 ,1876 ,1069 ,1729 ,0.52039 ,0.23677 
2015100000 ,2015 ,15482 ,新潟県 津南町,3 ,10029 ,0 ,74 ,16 ,3119 ,2329 ,1180 ,2408 ,0.49166 ,0.21534 
2015100000 ,2015 ,15504 ,新潟県 刈羽村,3 ,4775 ,1 ,66 ,8 ,1558 ,1016 ,567 ,992 ,0.50598 ,0.12557 
2015100000 ,2015 ,15581 ,新潟県 関川村,3 ,5832 ,0 ,50 ,9 ,1723 ,1354 ,715 ,1428 ,0.48670 ,0.18675 
2015100000 ,2015 ,15586 ,新潟県 粟島浦村,3 ,370 ,0 ,9 ,1 ,138 ,126 ,29 ,44 ,0.74118 ,0.10227 
2015100000 ,2015 ,16201 ,富山県 富山市,2 ,418686 ,1 ,1696 ,531 ,120149 ,95770 ,48919 ,88805 ,0.51887 ,0.31313 
2015100000 ,2015 ,16202 ,富山県 高岡市,2 ,172125 ,1 ,685 ,218 ,48855 ,39977 ,20802 ,37760 ,0.51426 ,0.31858 
2015100000 ,2015 ,16204 ,富山県 魚津市,2 ,42935 ,1 ,176 ,58 ,12610 ,10131 ,5324 ,9071 ,0.52760 ,0.32726 
2015100000 ,2015 ,16205 ,富山県 氷見市,2 ,47992 ,0 ,221 ,64 ,13468 ,11237 ,6477 ,11317 ,0.49823 ,0.28914 
2015100000 ,2015 ,16206 ,富山県 滑川市,2 ,32755 ,1 ,131 ,46 ,9835 ,7846 ,3603 ,6882 ,0.53273 ,0.34836 
2015100000 ,2015 ,16207 ,富山県 黒部市,2 ,40991 ,1 ,229 ,53 ,11990 ,9521 ,4756 ,8675 ,0.52325 ,0.23043 
2015100000 ,2015 ,16208 ,富山県 砺波市,2 ,49000 ,1 ,210 ,64 ,14523 ,11945 ,5251 ,9582 ,0.55488 ,0.30542 
2015100000 ,2015 ,16209 ,富山県 小矢部市,2 ,30399 ,1 ,144 ,41 ,8934 ,7402 ,3849 ,6711 ,0.52448 ,0.28552 
2015100000 ,2015 ,16210 ,富山県 南砺市,2 ,51327 ,0 ,372 ,89 ,14981 ,12761 ,6458 ,11385 ,0.52849 ,0.24052 
2015100000 ,2015 ,16211 ,富山県 射水市,2 ,92308 ,1 ,414 ,116 ,26593 ,21513 ,10938 ,19352 ,0.52644 ,0.28061 
2015100000 ,2015 ,16321 ,富山県 舟橋村,3 ,2982 ,0 ,16 ,4 ,872 ,750 ,266 ,541 ,0.58095 ,0.26115 
2015100000 ,2015 ,16322 ,富山県 上市町,3 ,20930 ,0 ,98 ,30 ,6005 ,4867 ,2683 ,4843 ,0.50124 ,0.30256 
2015100000 ,2015 ,16323 ,富山県 立山町,3 ,26317 ,0 ,116 ,34 ,7798 ,6285 ,2871 ,5509 ,0.53290 ,0.28941 
2015100000 ,2015 ,16342 ,富山県 入善町,3 ,25335 ,1 ,106 ,30 ,7437 ,6106 ,3148 ,5655 ,0.51917 ,0.28102 
2015100000 ,2015 ,16343 ,富山県 朝日町,3 ,12246 ,0 ,89 ,19 ,3339 ,2856 ,1767 ,3182 ,0.47300 ,0.21783 
2015100000 ,2015 ,17201 ,石川県 金沢市,2 ,465699 ,1 ,1706 ,625 ,128302 ,106142 ,51263 ,91043 ,0.53829 ,0.36650 
2015100000 ,2015 ,17202 ,石川県 七尾市,2 ,55325 ,0 ,329 ,84 ,15163 ,13090 ,7231 ,12373 ,0.51408 ,0.25562 
2015100000 ,2015 ,17203 ,石川県 小松市,2 ,106919 ,1 ,413 ,142 ,31072 ,25267 ,11223 ,20504 ,0.55203 ,0.34253 
2015100000 ,2015 ,17204 ,石川県 輪島市,2 ,27216 ,0 ,235 ,47 ,6993 ,5787 ,4558 ,7422 ,0.43811 ,0.20060 
2015100000 ,2015 ,17205 ,石川県 珠洲市,2 ,14625 ,0 ,122 ,22 ,3903 ,3170 ,2271 ,4109 ,0.43550 ,0.18339 
2015100000 ,2015 ,17206 ,石川県 加賀市,2 ,67186 ,1 ,288 ,116 ,18975 ,16851 ,7986 ,14481 ,0.53782 ,0.40146 
2015100000 ,2015 ,17207 ,石川県 羽咋市,2 ,21729 ,0 ,110 ,29 ,6008 ,4737 ,2946 ,5411 ,0.46679 ,0.26545 
2015100000 ,2015 ,17209 ,石川県 かほく市,2 ,34219 ,0 ,149 ,46 ,9805 ,8316 ,4046 ,7099 ,0.53947 ,0.31011 
2015100000 ,2015 ,17210 ,石川県 白山市,2 ,109287 ,1 ,517 ,168 ,32564 ,26437 ,11815 ,21463 ,0.55192 ,0.32546 
2015100000 ,2015 ,17211 ,石川県 能美市,2 ,48881 ,1 ,240 ,85 ,14528 ,11582 ,5474 ,9212 ,0.55699 ,0.35360 
2015100000 ,2015 ,17212 ,石川県 野々市市,2 ,55099 ,1 ,168 ,70 ,15950 ,12093 ,6305 ,8965 ,0.57427 ,0.41597 
2015100000 ,2015 ,17324 ,石川県 川北町,3 ,6347 ,1 ,42 ,10 ,1848 ,1551 ,570 ,1068 ,0.59221 ,0.23558 
2015100000 ,2015 ,17361 ,石川県 津幡町,3 ,36968 ,1 ,136 ,40 ,10961 ,9065 ,3948 ,6940 ,0.56639 ,0.29001 
2015100000 ,2015 ,17365 ,石川県 内灘町,3 ,26987 ,1 ,92 ,34 ,7647 ,6564 ,3060 ,5343 ,0.55127 ,0.36688 
2015100000 ,2015 ,17384 ,石川県 志賀町,3 ,20422 ,1 ,165 ,36 ,5758 ,4474 ,2866 ,5250 ,0.46010 ,0.21554 
2015100000 ,2015 ,17386 ,石川県 宝達志水町,3 ,13174 ,0 ,81 ,19 ,3642 ,2948 ,1869 ,3277 ,0.47357 ,0.23916 
2015100000 ,2015 ,17407 ,石川県 中能登町,3 ,17571 ,0 ,110 ,26 ,4896 ,4004 ,2330 ,3997 ,0.50044 ,0.23956 
2015100000 ,2015 ,17461 ,石川県 穴水町,3 ,8786 ,0 ,65 ,14 ,2215 ,1780 ,1591 ,2474 ,0.41843 ,0.22034 
2015100000 ,2015 ,17463 ,石川県 能登町,3 ,17568 ,0 ,149 ,27 ,4831 ,3727 ,2638 ,4959 ,0.42908 ,0.18078 
2015100000 ,2015 ,18201 ,福井県 福井市,2 ,265904 ,1 ,1132 ,394 ,73139 ,61370 ,30290 ,52340 ,0.53971 ,0.34749 
2015100000 ,2015 ,18202 ,福井県 敦賀市,2 ,66165 ,1 ,277 ,94 ,19584 ,14456 ,7403 ,14047 ,0.50717 ,0.34068 
2015100000 ,2015 ,18204 ,福井県 小浜市,2 ,29670 ,0 ,168 ,44 ,8868 ,6805 ,3552 ,6443 ,0.51366 ,0.26012 
